foil,aoa,CL,CD,LD,chord,max_thick,x_thick,max_camber,x_camber,avg_xtr
hq1010,6,0.7726,0.01079,71.6033,1,0.0996,0.35,0.009995,0.5,0.5019
hq1010,3,0.4695,0.00583,80.5317,1,0.0996,0.35,0.009995,0.5,0.64675
hq1010,2,0.3626,0.00523,69.3308,1,0.0996,0.35,0.009995,0.5,0.6954
hq1012,-1,0.0261,0.0054,4.83333,1,0.11958,0.35,0.01,0.5,0.66825
hq1010,8,0.9366,0.01719,54.4852,1,0.0996,0.35,0.009995,0.5,0.5026
hq1010,7,0.8696,0.01232,70.5844,1,0.0996,0.35,0.009995,0.5,0.50175
hq1012,-2,-0.0858,0.00549,-15.6284,1,0.11958,0.35,0.01,0.5,0.64985
hq1012,-4,-0.3009,0.00745,-40.3893,1,0.11958,0.35,0.01,0.5,0.50175
hq1012,-3,-0.1956,0.00621,-31.4976,1,0.11958,0.35,0.01,0.5,0.57855
hq1012,-5,-0.4047,0.00871,-46.4638,1,0.11958,0.35,0.01,0.5,0.44715
hq1012,10,1.1081,0.01689,65.6069,1,0.11958,0.35,0.01,0.5,0.5016
hq1012,1,0.2543,0.00546,46.5751,1,0.11958,0.35,0.01,0.5,0.671
hq1012,11,1.1324,0.0197,57.4822,1,0.11958,0.35,0.01,0.5,0.5017
hq1012,0,0.1406,0.00536,26.2313,1,0.11958,0.35,0.01,0.5,0.67285
hq1012,12,1.1167,0.02547,43.8437,1,0.11958,0.35,0.01,0.5,0.50205
hq1012,13,1.0848,0.03525,30.7745,1,0.11958,0.35,0.01,0.5,0.5027
hq1012,4,0.5741,0.00748,76.7513,1,0.11958,0.35,0.01,0.5,0.5471
hq1012,3,0.4758,0.00609,78.1281,1,0.11958,0.35,0.01,0.5,0.62445
hq1012,2,0.3664,0.00557,65.781,1,0.11958,0.35,0.01,0.5,0.6648
hq1012,5,0.6748,0.00854,79.0164,1,0.11958,0.35,0.01,0.5,0.5103
hq108,-3,-0.1782,0.00693,-25.7143,1,0.07972,0.35,0.009985,0.5,0.49385
hq108,-1,0.0296,0.00455,6.50549,1,0.07972,0.35,0.009985,0.5,0.7423
hq1012,9,1.043,0.01469,71.0007,1,0.11958,0.35,0.01,0.5,0.50165
hq108,-4,-0.2819,0.00861,-32.741,1,0.07972,0.35,0.009985,0.5,0.47975
hq108,1,0.249,0.00453,54.9669,1,0.07972,0.35,0.009985,0.5,0.75915
hq108,0,0.1393,0.00454,30.6828,1,0.07972,0.35,0.009985,0.5,0.75175
hq108,2,0.3562,0.00464,76.7672,1,0.07972,0.35,0.009985,0.5,0.7511
hq108,3,0.4729,0.00555,85.2072,1,0.07972,0.35,0.009985,0.5,0.7017
hq108,4,0.5631,0.00885,63.6271,1,0.07972,0.35,0.009985,0.5,0.50245
hq108,5,0.6669,0.01019,65.4465,1,0.07972,0.35,0.009985,0.5,0.5021
hq109,-2,-0.0806,0.00507,-15.8974,1,0.0898,0.35,0.01,0.5,0.67925
hq109,-4,-0.2868,0.00824,-34.8058,1,0.0898,0.35,0.01,0.5,0.45325
hq109,-3,-0.1845,0.00669,-27.5785,1,0.0898,0.35,0.01,0.5,0.52115
hq109,-1,0.0292,0.00478,6.10879,1,0.0898,0.35,0.01,0.5,0.7198
hq109,-5,-0.3909,0.00926,-42.2138,1,0.0898,0.35,0.01,0.5,0.47855
hq109,0,0.14,0.00468,29.9145,1,0.0898,0.35,0.01,0.5,0.7327
hq109,1,0.2513,0.00476,52.7941,1,0.0898,0.35,0.01,0.5,0.7328
hq109,3,0.464,0.00562,82.5623,1,0.0898,0.35,0.01,0.5,0.66735
hq109,2,0.3608,0.00497,72.5956,1,0.0898,0.35,0.01,0.5,0.71935
hq109,5,0.6697,0.00972,68.8992,1,0.0898,0.35,0.01,0.5,0.50215
hq109,6,0.7705,0.01124,68.5498,1,0.0898,0.35,0.01,0.5,0.5019
hq1510,-3,-0.1179,0.00672,-17.5446,1,0.09963,0.35,0.014985,0.5,0.5152
hq1510,-4,-0.224,0.00801,-27.965,1,0.09963,0.35,0.014985,0.5,0.44485
hq1510,-1,0.0988,0.00501,19.7206,1,0.09963,0.35,0.014985,0.5,0.6947
hq1510,-2,-0.012,0.00525,-2.28571,1,0.09963,0.35,0.014985,0.5,0.6593
hq1510,1,0.3227,0.00504,64.0278,1,0.09963,0.35,0.014985,0.5,0.71015
hq1510,-5,-0.3294,0.00898,-36.6815,1,0.09963,0.35,0.014985,0.5,0.447
hq1510,0,0.2105,0.00501,42.016,1,0.09963,0.35,0.014985,0.5,0.7043
hq1510,2,0.4337,0.00521,83.2438,1,0.09963,0.35,0.014985,0.5,0.70275
hq1510,3,0.5395,0.00584,92.3801,1,0.09963,0.35,0.014985,0.5,0.65625
hq1510,6,0.8308,0.01111,74.7795,1,0.09963,0.35,0.014985,0.5,0.50175
hq1510,7,0.9291,0.01245,74.6265,1,0.09963,0.35,0.014985,0.5,0.5019
hq1511,-1,0.0973,0.0053,18.3585,1,0.11,0.33928,0.01499,0.5,0.67795
hq1511,-2,-0.0115,0.00604,-1.90397,1,0.11,0.33928,0.01499,0.5,0.5742
hq1511,-5,-0.3378,0.00922,-36.6377,1,0.11,0.33928,0.01499,0.5,0.42375
hq1511,1,0.3237,0.0054,59.9444,1,0.11,0.33928,0.01499,0.5,0.6849
hq1511,0,0.2104,0.00532,39.5489,1,0.11,0.33928,0.01499,0.5,0.68575
hq1511,12,1.3508,0.02445,55.2474,1,0.11,0.33928,0.01499,0.5,0.50385
hq1511,11,1.3057,0.02047,63.786,1,0.11,0.33928,0.01499,0.5,0.50435
hq1511,13,1.3771,0.03004,45.8422,1,0.11,0.33928,0.01499,0.5,0.5035
hq1511,3,0.5407,0.00651,83.0568,1,0.11,0.33928,0.01499,0.5,0.6023
hq1511,5,0.747,0.00831,89.8917,1,0.11,0.33928,0.01499,0.5,0.5494
hq1511,4,0.6435,0.00771,83.463,1,0.11,0.33928,0.01499,0.5,0.54075
hq1511,6,0.8574,0.0094,91.2128,1,0.11,0.33928,0.01499,0.5,0.5608
hq1511,7,0.9562,0.01112,85.9892,1,0.11,0.33928,0.01499,0.5,0.5261
hq1511,8,1.0514,0.01321,79.5912,1,0.11,0.33928,0.01499,0.5,0.50935
hq1512,-1,0.0972,0.00542,17.9336,1,0.11959,0.35,0.014985,0.5,0.66235
hq1512,-2,-0.0154,0.00545,-2.82569,1,0.11959,0.35,0.014985,0.5,0.65215
hq1512,-3,-0.1255,0.00611,-20.5401,1,0.11959,0.35,0.014985,0.5,0.5809
hq1512,-5,-0.3363,0.0087,-38.6552,1,0.11959,0.35,0.014985,0.5,0.43735
hq1512,-4,-0.231,0.00753,-30.6773,1,0.11959,0.35,0.014985,0.5,0.4837
hq1512,0,0.2114,0.0054,39.1481,1,0.11959,0.35,0.014985,0.5,0.6707
hq1512,1,0.3245,0.0055,59,1,0.11959,0.35,0.014985,0.5,0.67055
hq1512,11,1.1794,0.01953,60.3891,1,0.11959,0.35,0.014985,0.5,0.50215
hq1512,10,1.145,0.01687,67.872,1,0.11959,0.35,0.014985,0.5,0.50175
hq1512,2,0.4364,0.00564,77.3759,1,0.11959,0.35,0.014985,0.5,0.66385
hq1512,3,0.5459,0.0061,89.4918,1,0.11959,0.35,0.014985,0.5,0.63325
hq1512,4,0.6374,0.0079,80.6835,1,0.11959,0.35,0.014985,0.5,0.5323
hq1512,9,1.09,0.01501,72.6183,1,0.11959,0.35,0.014985,0.5,0.5016
hq1585,-1,0.0999,0.00588,16.9898,1,0.0856,0.35,0.01495,0.5,0.5496
hq1585,-2,-0.0123,0.00649,-1.89522,1,0.0856,0.35,0.01495,0.5,0.49335
hq1585,-3,-0.1219,0.00765,-15.9346,1,0.0856,0.35,0.01495,0.5,0.42195
hq1585,-5,-0.3422,0.00903,-37.8959,1,0.0856,0.35,0.01495,0.5,0.429
hq1585,1,0.3184,0.00471,67.6008,1,0.0856,0.35,0.01495,0.5,0.7091
hq1585,3,0.5208,0.00738,70.5691,1,0.0856,0.35,0.01495,0.5,0.5149
hq1585,4,0.6196,0.00901,68.768,1,0.0856,0.35,0.01495,0.5,0.4561
hq1585,2,0.4188,0.00601,69.6839,1,0.0856,0.35,0.01495,0.5,0.5962
hq158,-4,-0.2269,0.00953,-23.809,1,0.07958,0.325,0.01493,0.5,0.42895
hq158,-1,0.089,0.00482,18.4647,1,0.07958,0.325,0.01493,0.5,0.687
hq158,-3,-0.1213,0.00743,-16.3257,1,0.07958,0.325,0.01493,0.5,0.42085
hq158,1,0.3064,0.00494,62.0243,1,0.07958,0.325,0.01493,0.5,0.7066
hq158,0,0.1981,0.00478,41.4435,1,0.07958,0.325,0.01493,0.5,0.70795
hq158,3,0.5272,0.00648,81.358,1,0.07958,0.325,0.01493,0.5,0.6536
hq2010,-1,0.1677,0.00504,33.2738,1,0.0997,0.35,0.01995,0.5,0.6904
hq2010,-4,-0.1573,0.00821,-19.1596,1,0.0997,0.35,0.01995,0.5,0.4277
hq2010,-3,-0.0491,0.0071,-6.91549,1,0.0997,0.35,0.01995,0.5,0.46695
hq2010,-5,-0.2651,0.00918,-28.878,1,0.0997,0.35,0.01995,0.5,0.43795
hq2010,1,0.3909,0.00509,76.7976,1,0.0997,0.35,0.01995,0.5,0.7078
hq2010,0,0.2791,0.00502,55.5976,1,0.0997,0.35,0.01995,0.5,0.7024
hq2010,3,0.607,0.0059,102.881,1,0.0997,0.35,0.01995,0.5,0.66295
hq2010,2,0.5011,0.00533,94.015,1,0.0997,0.35,0.01995,0.5,0.6977
hq2010,6,0.8883,0.01143,77.7165,1,0.0997,0.35,0.01995,0.5,0.50175
hq2010,7,0.9857,0.01273,77.4313,1,0.0997,0.35,0.01995,0.5,0.502
hq2012,-2,0.0528,0.00551,9.58258,1,0.11973,0.35,0.01994,0.5,0.63975
hq2012,-1,0.165,0.00543,30.3867,1,0.11973,0.35,0.01994,0.5,0.6613
hq2012,-3,-0.0545,0.00668,-8.15868,1,0.11973,0.35,0.01994,0.5,0.52365
hq2012,-4,-0.1628,0.00785,-20.7389,1,0.11973,0.35,0.01994,0.5,0.451
hq2012,-5,-0.2706,0.00874,-30.9611,1,0.11973,0.35,0.01994,0.5,0.43225
hq2012,0,0.2791,0.00545,51.211,1,0.11973,0.35,0.01994,0.5,0.6671
hq2012,1,0.3913,0.00555,70.5045,1,0.11973,0.35,0.01994,0.5,0.6704
hq2012,10,1.1736,0.01728,67.9167,1,0.11973,0.35,0.01994,0.5,0.50185
hq2012,11,1.2052,0.02032,59.311,1,0.11973,0.35,0.01994,0.5,0.50235
hq2012,2,0.5028,0.00573,87.7487,1,0.11973,0.35,0.01994,0.5,0.66075
hq2012,3,0.6118,0.00614,99.6417,1,0.11973,0.35,0.01994,0.5,0.6367
hq2012,4,0.7002,0.00801,87.4157,1,0.11973,0.35,0.01994,0.5,0.53595
hq2012,7,0.9685,0.01263,76.6825,1,0.11973,0.35,0.01994,0.5,0.50245
hq2012,9,1.1259,0.01534,73.3963,1,0.11973,0.35,0.01994,0.5,0.50165
hq2090sm,-2,0.061,0.00524,11.6412,1,0.0897,0.35,0.0199,0.5,0.62745
hq2090sm,-1,0.1703,0.00469,36.3113,1,0.0897,0.35,0.0199,0.5,0.7063
hq2090sm,-3,-0.0455,0.00703,-6.47226,1,0.0897,0.35,0.0199,0.5,0.44885
hq2090sm,0,0.281,0.00481,58.42,1,0.0897,0.35,0.0199,0.5,0.69705
hq2090sm,1,0.3935,0.00481,81.8087,1,0.0897,0.35,0.0199,0.5,0.7141
hq2090sm,4,0.7053,0.00704,100.185,1,0.0897,0.35,0.0199,0.5,0.64005
hq2090sm,2,0.502,0.00508,98.8189,1,0.0897,0.35,0.0199,0.5,0.6931
hq2090sm,3,0.6077,0.00573,106.056,1,0.0897,0.35,0.0199,0.5,0.6501
hq2090sm,6,0.8892,0.01215,73.1852,1,0.0897,0.35,0.0199,0.5,0.5034
hq2090sm,7,0.9655,0.01709,56.495,1,0.0897,0.35,0.0199,0.5,0.50505
hq2195,-2,0.0953,0.00684,13.9327,1,0.09492,0.35,0.02099,0.55,0.43935
hq2195,-1,0.2038,0.00576,35.3819,1,0.09492,0.35,0.02099,0.55,0.5715
hq2195,-3,-0.0155,0.00775,-2,1,0.09492,0.35,0.02099,0.55,0.4133
hq2195,0,0.3111,0.00535,58.1495,1,0.09492,0.35,0.02099,0.55,0.62645
hq2195,1,0.4085,0.00612,66.7484,1,0.09492,0.35,0.02099,0.55,0.5958
hq2195,2,0.5143,0.00677,75.9675,1,0.09492,0.35,0.02099,0.55,0.5646
hq2195,3,0.6197,0.00736,84.1984,1,0.09492,0.35,0.02099,0.55,0.55215
hq2195,4,0.7175,0.00845,84.9112,1,0.09492,0.35,0.02099,0.55,0.52245
hq2195,5,0.8194,0.01038,78.9403,1,0.09492,0.35,0.02099,0.55,0.5094
hq2510,-1,0.2386,0.00513,46.5107,1,0.09965,0.35,0.024975,0.5,0.6796
hq2510,-3,0.0213,0.00733,2.90587,1,0.09965,0.35,0.024975,0.5,0.43375
hq2195,8,1.1247,0.01387,81.0887,1,0.09492,0.35,0.02099,0.55,0.50535
hq2510,-5,-0.1951,0.00985,-19.8071,1,0.09965,0.35,0.024975,0.5,0.4393
hq2510,-4,-0.0878,0.00841,-10.44,1,0.09965,0.35,0.024975,0.5,0.4265
hq2510,1,0.4609,0.00513,89.8441,1,0.09965,0.35,0.024975,0.5,0.7102
hq2510,0,0.3496,0.00505,69.2277,1,0.09965,0.35,0.024975,0.5,0.7074
hq2510,3,0.6768,0.00583,116.089,1,0.09965,0.35,0.024975,0.5,0.6774
hq2510,5,0.8448,0.01083,78.0055,1,0.09965,0.35,0.024975,0.5,0.50205
hq2510,2,0.5703,0.0054,105.611,1,0.09965,0.35,0.024975,0.5,0.6984
hq2510,6,0.944,0.01198,78.798,1,0.09965,0.35,0.024975,0.5,0.50225
hq2511,-3,0.0204,0.0079,2.58228,1,0.11,0.33928,0.02499,0.5,0.399
hq2511,1,0.4633,0.00548,84.5438,1,0.11,0.33928,0.02499,0.5,0.69235
hq2511,10,1.2916,0.02231,57.8933,1,0.11,0.33928,0.02499,0.5,0.50425
hq2511,11,1.3348,0.02649,50.3888,1,0.11,0.33928,0.02499,0.5,0.50395
hq2511,0,0.3504,0.00536,65.3731,1,0.11,0.33928,0.02499,0.5,0.69
hq2511,12,1.3581,0.03308,41.055,1,0.11,0.33928,0.02499,0.5,0.5038
hq2511,2,0.5737,0.00575,99.7739,1,0.11,0.33928,0.02499,0.5,0.6718
hq2511,3,0.68,0.00644,105.59,1,0.11,0.33928,0.02499,0.5,0.6278
hq2511,14,1.357,0.05347,25.3787,1,0.11,0.33928,0.02499,0.5,0.50345
hq2511,4,0.785,0.00723,108.575,1,0.11,0.33928,0.02499,0.5,0.59945
hq2511,5,0.8803,0.00832,105.805,1,0.11,0.33928,0.02499,0.5,0.6018
hq2511,6,0.9827,0.01004,97.8785,1,0.11,0.33928,0.02499,0.5,0.5653
hq2511,7,1.0718,0.01261,84.996,1,0.11,0.33928,0.02499,0.5,0.51015
hq2511,8,1.1609,0.01509,76.9317,1,0.11,0.33928,0.02499,0.5,0.5045
hq2511,9,1.2362,0.01842,67.1118,1,0.11,0.33928,0.02499,0.5,0.50445
hq2512,-2,0.1253,0.00563,22.2558,1,0.11961,0.35,0.02497,0.5,0.62255
hq2512,-4,-0.0922,0.00808,-11.4109,1,0.11961,0.35,0.02497,0.5,0.42325
hq2512,-5,-0.2023,0.00868,-23.3065,1,0.11961,0.35,0.02497,0.5,0.4258
hq2512,-3,0.0167,0.00698,2.39255,1,0.11961,0.35,0.02497,0.5,0.4827
hq2512,0,0.3505,0.00545,64.3119,1,0.11961,0.35,0.02497,0.5,0.6737
hq2512,1,0.4624,0.00562,82.2776,1,0.11961,0.35,0.02497,0.5,0.6715
hq2512,2,0.5734,0.00581,98.6919,1,0.11961,0.35,0.02497,0.5,0.66345
hq2512,3,0.6818,0.00623,109.438,1,0.11961,0.35,0.02497,0.5,0.6395
hq2512,8,1.0956,0.01455,75.299,1,0.11961,0.35,0.02497,0.5,0.50185
hq2512,7,1.0179,0.01315,77.4068,1,0.11961,0.35,0.02497,0.5,0.50175
hq2590sm,-1,0.2671,0.00594,44.9663,1,0.09032,0.35,0.025285,0.55004,0.53195
hq2512,9,1.138,0.01683,67.6173,1,0.11961,0.35,0.02497,0.5,0.50245
hq2590sm,-2,0.1584,0.00684,23.1579,1,0.09032,0.35,0.025285,0.55004,0.42105
hq2590sm,-3,0.0474,0.00783,6.05364,1,0.09032,0.35,0.025285,0.55004,0.4201
hq2590sm,1,0.4681,0.00656,71.3567,1,0.09032,0.35,0.025285,0.55004,0.55735
hq2590sm,3,0.6774,0.00752,90.0798,1,0.09032,0.35,0.025285,0.55004,0.5604
hq2590sm,2,0.5735,0.00696,82.3994,1,0.09032,0.35,0.025285,0.55004,0.5615
hq3010,-4,-0.0222,0.00835,-2.65868,1,0.09985,0.35,0.02991,0.5,0.4269
hq3010,-3,0.0882,0.00756,11.6667,1,0.09985,0.35,0.02991,0.5,0.41635
hq3010,-5,-0.13,0.00996,-13.0522,1,0.09985,0.35,0.02991,0.5,0.4368
hq3010,1,0.5292,0.00518,102.162,1,0.09985,0.35,0.02991,0.5,0.7084
hq3010,3,0.7441,0.00591,125.905,1,0.09985,0.35,0.02991,0.5,0.67965
hq3010,2,0.6393,0.00542,117.952,1,0.09985,0.35,0.02991,0.5,0.7022
hq3010,6,1.0011,0.01218,82.1921,1,0.09985,0.35,0.02991,0.5,0.50175
hq3010,7,1.0948,0.01343,81.519,1,0.09985,0.35,0.02991,0.5,0.5022
hq3011,-3,0.0833,0.0074,11.2568,1,0.10985,0.35,0.02992,0.5,0.42805
hq3011,-4,-0.0271,0.00828,-3.27295,1,0.10985,0.35,0.02992,0.5,0.4158
hq3011,1,0.5263,0.00544,96.7463,1,0.10985,0.35,0.02992,0.5,0.67585
hq3011,-5,-0.1369,0.0091,-15.044,1,0.10985,0.35,0.02992,0.5,0.4267
hq3011,0,0.415,0.00539,76.9944,1,0.10985,0.35,0.02992,0.5,0.67135
hq3011,2,0.6368,0.00555,114.739,1,0.10985,0.35,0.02992,0.5,0.6811
hq3011,3,0.7395,0.0059,125.339,1,0.10985,0.35,0.02992,0.5,0.69965
hq3011,6,0.9862,0.01225,80.5061,1,0.10985,0.35,0.02992,0.5,0.50235
hq3011,7,1.0768,0.01339,80.4182,1,0.10985,0.35,0.02992,0.5,0.50165
hq3012,-1,0.3065,0.00553,55.425,1,0.1198,0.35,0.02989,0.5,0.64935
hq3012,-3,0.0864,0.00744,11.6129,1,0.1198,0.35,0.02989,0.5,0.42745
hq3012,-4,-0.0249,0.008,-3.1125,1,0.1198,0.35,0.02989,0.5,0.4198
hq3012,-5,-0.1342,0.00895,-14.9944,1,0.1198,0.35,0.02989,0.5,0.4135
hq3012,1,0.5311,0.00569,93.3392,1,0.1198,0.35,0.02989,0.5,0.66825
hq3012,0,0.4202,0.00555,75.7117,1,0.1198,0.35,0.02989,0.5,0.6684
hq3012,10,1.2416,0.01846,67.2589,1,0.1198,0.35,0.02989,0.5,0.5021
hq3012,3,0.7495,0.00629,119.157,1,0.1198,0.35,0.02989,0.5,0.64275
hq3012,2,0.6422,0.00591,108.663,1,0.1198,0.35,0.02989,0.5,0.65945
hq3012,8,1.1304,0.01469,76.9503,1,0.1198,0.35,0.02989,0.5,0.5016
hq3012,9,1.1906,0.01627,73.1776,1,0.1198,0.35,0.02989,0.5,0.5017
hq3013,-1,0.3084,0.00577,53.4489,1,0.12987,0.35,0.030025,0.5,0.63245
hq3013,-4,-0.0238,0.00808,-2.94554,1,0.12987,0.35,0.030025,0.5,0.42025
hq3013,-3,0.0871,0.00735,11.8503,1,0.12987,0.35,0.030025,0.5,0.4515
hq3013,-5,-0.1349,0.00874,-15.4348,1,0.12987,0.35,0.030025,0.5,0.41685
hq3013,0,0.4221,0.00573,73.6649,1,0.12987,0.35,0.030025,0.5,0.6493
hq3013,10,1.2106,0.0185,65.4378,1,0.12987,0.35,0.030025,0.5,0.5016
hq3013,1,0.5344,0.00589,90.7301,1,0.12987,0.35,0.030025,0.5,0.64575
hq3013,11,1.2538,0.02139,58.6162,1,0.12987,0.35,0.030025,0.5,0.50175
hq3013,2,0.6443,0.00607,106.145,1,0.12987,0.35,0.030025,0.5,0.64155
hq3013,3,0.7518,0.00645,116.558,1,0.12987,0.35,0.030025,0.5,0.62465
hq3013,4,0.8462,0.00748,113.128,1,0.12987,0.35,0.030025,0.5,0.5823
hq3013,5,0.9282,0.00907,102.337,1,0.12987,0.35,0.030025,0.5,0.5391
hq3014,-1,0.3058,0.00581,52.6334,1,0.13986,0.35,0.029865,0.5,0.63435
hq3013,9,1.1562,0.01644,70.3285,1,0.12987,0.35,0.030025,0.5,0.5016
hq3014,-3,0.0834,0.00706,11.813,1,0.13986,0.35,0.029865,0.5,0.48835
hq3014,-2,0.1915,0.00599,31.9699,1,0.13986,0.35,0.029865,0.5,0.60375
hq3014,0,0.4181,0.00592,70.625,1,0.13986,0.35,0.029865,0.5,0.64345
hq3014,1,0.5324,0.00603,88.2919,1,0.13986,0.35,0.029865,0.5,0.6418
hq3014,12,1.2588,0.02538,49.5981,1,0.13986,0.35,0.029865,0.5,0.5016
hq3014,11,1.2173,0.02186,55.6862,1,0.13986,0.35,0.029865,0.5,0.50155
hq3014,2,0.6425,0.0062,103.629,1,0.13986,0.35,0.029865,0.5,0.64005
hq3014,3,0.7503,0.00661,113.51,1,0.13986,0.35,0.029865,0.5,0.62095
hq3014,5,0.9309,0.00876,106.267,1,0.13986,0.35,0.029865,0.5,0.5461
hq3014,4,0.8481,0.00732,115.861,1,0.13986,0.35,0.029865,0.5,0.5946
hq3015,-1,0.3047,0.00599,50.8681,1,0.14983,0.35,0.029855,0.5,0.6259
hq3015,-2,0.1906,0.00612,31.1438,1,0.14983,0.35,0.029855,0.5,0.6032
hq3015,-3,0.0809,0.00703,11.5078,1,0.14983,0.35,0.029855,0.5,0.5018
hq3015,-4,-0.0271,0.00807,-3.35812,1,0.14983,0.35,0.029855,0.5,0.43075
hq3015,-5,-0.1376,0.00887,-15.513,1,0.14983,0.35,0.029855,0.5,0.4105
hq3015,0,0.4182,0.00614,68.1107,1,0.14983,0.35,0.029855,0.5,0.6305
hq3015,1,0.5319,0.00618,86.068,1,0.14983,0.35,0.029855,0.5,0.6346
hq3015,12,1.2204,0.02641,46.2098,1,0.14983,0.35,0.029855,0.5,0.50155
hq3015,2,0.643,0.00639,100.626,1,0.14983,0.35,0.029855,0.5,0.62845
hq3015,3,0.7497,0.00672,111.562,1,0.14983,0.35,0.029855,0.5,0.6162
hq3015,5,0.9375,0.00834,112.41,1,0.14983,0.35,0.029855,0.5,0.56075
hq3015,4,0.8477,0.00744,113.938,1,0.14983,0.35,0.029855,0.5,0.5856
hq3015,6,1.0014,0.00998,100.341,1,0.14983,0.35,0.029855,0.5,0.52025
hq3510,-2,0.2686,0.00712,37.7247,1,0.09964,0.35,0.03498,0.5,0.4016
hq3510,-5,-0.0608,0.01112,-5.46763,1,0.09964,0.35,0.03498,0.5,0.43395
hq3510,1,0.5984,0.00526,113.764,1,0.09964,0.35,0.03498,0.5,0.7099
hq3510,2,0.7073,0.00553,127.902,1,0.09964,0.35,0.03498,0.5,0.70245
hq3510,3,0.8099,0.00612,132.337,1,0.09964,0.35,0.03498,0.5,0.67725
hq3510,7,1.1438,0.01399,81.7584,1,0.09964,0.35,0.03498,0.5,0.5021
hq3510,6,1.0551,0.01259,83.8046,1,0.09964,0.35,0.03498,0.5,0.5018
hq3512,-2,0.2679,0.00701,38.2168,1,0.11957,0.35,0.03496,0.5,0.43305
hq3512,-4,0.0444,0.00833,5.33013,1,0.11957,0.35,0.03496,0.5,0.4036
hq3512,1,0.5993,0.00577,103.865,1,0.11957,0.35,0.03496,0.5,0.6711
hq3512,0,0.4886,0.0056,87.25,1,0.11957,0.35,0.03496,0.5,0.66705
hq3512,10,1.2712,0.01947,65.2902,1,0.11957,0.35,0.03496,0.5,0.5019
hq3512,2,0.7085,0.00603,117.496,1,0.11957,0.35,0.03496,0.5,0.66105
hq3512,3,0.8147,0.00648,125.725,1,0.11957,0.35,0.03496,0.5,0.6412
hq3512,4,0.8906,0.00862,103.318,1,0.11957,0.35,0.03496,0.5,0.5444
hq3513,-1,0.3755,0.00572,65.6469,1,0.13,0.35,0.03496,0.5,0.6359
hq3512,8,1.1635,0.01518,76.6469,1,0.11957,0.35,0.03496,0.5,0.50175
hq3512,9,1.2239,0.01691,72.3773,1,0.11957,0.35,0.03496,0.5,0.50165
hq3513,-3,0.1552,0.00764,20.3141,1,0.13,0.35,0.03496,0.5,0.40955
hq3513,-5,-0.0674,0.009,-7.48889,1,0.13,0.35,0.03496,0.5,0.40365
hq3513,-4,0.0434,0.00816,5.31863,1,0.13,0.35,0.03496,0.5,0.40525
hq3513,11,1.2829,0.02259,56.7906,1,0.13,0.35,0.03496,0.5,0.50165
hq3513,1,0.5999,0.00591,101.506,1,0.13,0.35,0.03496,0.5,0.66105
hq3513,10,1.2411,0.01941,63.9413,1,0.13,0.35,0.03496,0.5,0.5016
hq3513,0,0.4871,0.00584,83.4075,1,0.13,0.35,0.03496,0.5,0.6553
hq3513,4,0.9042,0.00788,114.746,1,0.13,0.35,0.03496,0.5,0.57275
hq3513,5,0.9807,0.00956,102.584,1,0.13,0.35,0.03496,0.5,0.52745
hq3513,3,0.8149,0.00661,123.283,1,0.13,0.35,0.03496,0.5,0.63145
hq3513,2,0.7096,0.00623,113.9,1,0.13,0.35,0.03496,0.5,0.6479
hq3514,-2,0.2672,0.00703,38.0085,1,0.14,0.35,0.035,0.5,0.43685
hq3513,9,1.1882,0.01712,69.4042,1,0.13,0.35,0.03496,0.5,0.5021
hq3514,-1,0.3778,0.00667,56.6417,1,0.14,0.35,0.035,0.5,0.4757
hq3514,-3,0.1531,0.0076,20.1447,1,0.14,0.35,0.035,0.5,0.39565
hq3514,-5,-0.0761,0.00867,-8.77739,1,0.14,0.35,0.035,0.5,0.3727
hq3514,-4,0.0405,0.0091,4.45055,1,0.14,0.35,0.035,0.5,0.37485
hq3514,0,0.4916,0.00623,78.9085,1,0.14,0.35,0.035,0.5,0.5432
hq3514,2,0.7009,0.00723,96.9433,1,0.14,0.35,0.035,0.5,0.52325
hq3514,4,0.8955,0.00865,103.526,1,0.14,0.35,0.035,0.5,0.511
hq3514,3,0.8067,0.00752,107.274,1,0.14,0.35,0.035,0.5,0.5363
hq3518,-2,0.2639,0.0077,34.2727,1,0.18,0.35,0.035,0.5,0.43205
hq3514,9,1.1052,0.01779,62.1248,1,0.14,0.35,0.035,0.5,0.50705
hq3518,-1,0.3739,0.00666,56.1411,1,0.18,0.35,0.035,0.5,0.53175
hq3518,-3,0.1515,0.00785,19.2994,1,0.18,0.35,0.035,0.5,0.43225
hq3518,-5,-0.0759,0.00901,-8.42397,1,0.18,0.35,0.035,0.5,0.39525
hq3518,0,0.4904,0.00669,73.3034,1,0.18,0.35,0.035,0.5,0.54155
hq3518,11,1.112,0.02296,48.4321,1,0.18,0.35,0.035,0.5,0.47505
hq3518,4,0.8718,0.00838,104.033,1,0.18,0.35,0.035,0.5,0.49915
hq3518,2,0.6894,0.00776,88.8402,1,0.18,0.35,0.035,0.5,0.49865
hq3518,5,0.8764,0.00979,89.5199,1,0.18,0.35,0.035,0.5,0.49975
hs1404,-1,0.2879,0.00571,50.4203,1,0.04022,0.18,0.03015,0.44,0.5397
hs1404,1,0.5043,0.004,126.075,1,0.04022,0.18,0.03015,0.44,0.9054
hs1404,0,0.3991,0.0055,72.5636,1,0.04022,0.18,0.03015,0.44,0.56575
